customer_id,last_order_date,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_total,segment
CUST6887,2026-05-18,6,67600.26,44,4,3,3,10,Champions
CUST6888,2026-03-01,4,55354.79,122,3,2,3,8,Loyal Customers
CUST6889,2026-03-03,3,25559.84,120,3,2,2,7,Potential Loyalists
CUST6890,2025-12-13,5,38771.17,200,2,3,2,7,Potential Loyalists
CUST6891,2026-06-07,6,37259.34,24,4,3,2,9,Loyal Customers
CUST6892,2026-03-18,3,22793.77,105,3,2,1,6,Potential Loyalists
CUST6893,2026-02-23,3,53702.1,128,3,2,3,8,Loyal Customers
CUST6894,2025-09-24,3,19319.739999999998,280,2,2,1,5,At Risk
CUST6895,2025-09-12,1,5188.45,292,1,1,1,3,Lost / Churned
CUST6896,2026-03-08,4,37571.33,115,3,2,2,7,Potential Loyalists
CUST6897,2024-03-05,1,6680.3,848,1,1,1,3,Lost / Churned
CUST6898,2026-03-22,6,41907.26,101,3,3,2,8,Loyal Customers
CUST6899,2026-04-16,5,53453.84,76,3,3,3,9,Loyal Customers
CUST6900,2026-06-26,6,65252.18,5,4,3,3,10,Champions
CUST6901,2026-01-15,6,61754.51,167,2,3,3,8,Loyal Customers
CUST6902,2026-03-15,12,107838.58,108,3,4,4,11,Champions
CUST6903,2025-09-17,5,55554.95,287,1,3,3,7,Potential Loyalists
CUST6904,2025-08-23,4,6360.79,312,1,2,1,4,At Risk
CUST6905,2026-05-20,12,83132.05,42,4,4,4,12,Champions
CUST6906,2026-05-11,10,96036.95,51,4,4,4,12,Champions
CUST6907,2025-12-22,4,45703.7,191,2,2,3,7,Potential Loyalists
CUST6908,2025-04-15,8,82883.68000000001,442,1,4,4,9,Loyal Customers
CUST6909,2026-01-05,4,23097.059999999998,177,2,2,1,5,At Risk
CUST6910,2025-01-19,2,39338.05,528,1,1,2,4,At Risk
CUST6911,2026-03-06,3,25515.86,117,3,2,2,7,Potential Loyalists
CUST6912,2024-11-11,2,8161.68,597,1,1,1,3,Lost / Churned
CUST6913,2025-09-11,4,53467.600000000006,293,1,2,3,6,Potential Loyalists
CUST6914,2025-11-10,2,8097.459999999999,233,2,1,1,4,At Risk
CUST6915,2025-07-06,3,37039.69,360,1,2,2,5,At Risk
CUST6916,2025-04-12,4,47682.68,445,1,2,3,6,Potential Loyalists
CUST6917,2025-09-11,6,41560.09,293,1,3,2,6,Potential Loyalists
CUST6918,2025-12-05,5,37281.64,208,2,3,2,7,Potential Loyalists
CUST6919,2026-03-27,5,36618.020000000004,96,3,3,2,8,Loyal Customers
CUST6920,2026-03-13,3,29801.039999999997,110,3,2,2,7,Potential Loyalists
CUST6921,2026-03-24,2,20268.129999999997,99,3,1,1,5,At Risk
CUST6922,2026-05-18,7,64464.93,44,4,4,3,11,Champions
CUST6923,2024-02-04,1,12242.43,878,1,1,1,3,Lost / Churned
CUST6924,2026-03-02,4,4551.56,121,3,2,1,6,Potential Loyalists
CUST6925,2026-06-10,10,110957.4,21,4,4,4,12,Champions
CUST6926,2026-06-18,15,131682.83,13,4,4,4,12,Champions
CUST6927,2024-12-23,2,16946.760000000002,555,1,1,1,3,Lost / Churned
CUST6928,2025-11-07,9,79776.99,236,2,4,4,10,Champions
CUST6929,2026-06-20,12,123630.2,11,4,4,4,12,Champions
CUST6930,2026-04-07,5,36781.06,85,3,3,2,8,Loyal Customers
CUST6931,2025-02-16,1,7356.89,500,1,1,1,3,Lost / Churned
CUST6932,2026-03-23,8,80537.37,100,3,4,4,11,Champions
CUST6933,2026-01-25,13,150425.38,157,2,4,4,10,Champions
CUST6934,2026-02-15,5,30623.1,136,3,3,2,8,Loyal Customers
CUST6935,2026-06-13,3,24013.07,18,4,2,1,7,Potential Loyalists
CUST6936,2025-11-21,2,15766.82,222,2,1,1,4,At Risk
CUST6937,2026-01-27,1,14942.16,155,2,1,1,4,At Risk
CUST6938,2025-11-19,4,21632.93,224,2,2,1,5,At Risk
CUST6939,2026-01-30,5,45851.049999999996,152,2,3,3,8,Loyal Customers
CUST6940,2025-04-17,2,7429.58,440,1,1,1,3,Lost / Churned
CUST6941,2025-11-25,4,30578.69,218,2,2,2,6,Potential Loyalists
CUST6942,2025-07-14,4,40463.69,352,1,2,2,5,At Risk
CUST6943,2025-12-04,1,4451.28,209,2,1,1,4,At Risk
CUST6944,2026-03-19,2,17655.11,104,3,1,1,5,At Risk
CUST6945,2026-04-21,9,72653.81,71,3,4,4,11,Champions
CUST6946,2026-04-13,6,89003.03,79,3,3,4,10,Champions
CUST6947,2026-06-28,4,55207.18,3,4,2,3,9,Loyal Customers
CUST6948,2026-04-20,5,27784.17,72,3,3,2,8,Loyal Customers
CUST6949,2026-04-06,9,111222.37,86,3,4,4,11,Champions
CUST6950,2026-06-12,11,137500.72,19,4,4,4,12,Champions
CUST6951,2025-10-02,5,26422.84,272,2,3,2,7,Potential Loyalists
CUST6952,2026-03-16,6,55390.56,107,3,3,3,9,Loyal Customers
CUST6953,2026-01-20,7,60302.79,162,2,4,3,9,Loyal Customers
CUST6954,2025-11-28,7,37625.06,215,2,4,2,8,Loyal Customers
CUST6955,2026-05-19,5,23351.26,43,4,3,1,8,Loyal Customers
CUST6956,2025-10-11,5,34476.59,263,2,3,2,7,Potential Loyalists
CUST6957,2026-04-14,4,30477.39,78,3,2,2,7,Potential Loyalists
CUST6958,2026-04-20,10,114850.40000000001,72,3,4,4,11,Champions
CUST6959,2024-08-07,3,33638.18,693,1,2,2,5,At Risk
CUST6960,2026-02-27,10,81921.25,124,3,4,4,11,Champions
CUST6961,2026-05-26,8,57808.14,36,4,4,3,11,Champions
CUST6962,2026-04-04,5,60306.840000000004,88,3,3,3,9,Loyal Customers
CUST6963,2026-04-23,8,89319.78,69,3,4,4,11,Champions
CUST6964,2026-06-30,5,80737.12,1,4,3,4,11,Champions
CUST6965,2026-03-29,3,31588.620000000003,94,3,2,2,7,Potential Loyalists
CUST6966,2026-05-14,3,28342.77,48,4,2,2,8,Loyal Customers
CUST6967,2026-05-03,3,46382.880000000005,59,3,2,3,8,Loyal Customers
CUST6968,2025-03-13,4,55390.479999999996,475,1,2,3,6,Potential Loyalists
CUST6969,2025-12-18,6,67693.06999999999,195,2,3,3,8,Loyal Customers
CUST6970,2025-02-21,2,14773.25,495,1,1,1,3,Lost / Churned
CUST6971,2025-03-24,2,23671.76,464,1,1,1,3,Lost / Churned
CUST6972,2026-04-24,2,17158.04,68,3,1,1,5,At Risk
CUST6973,2025-11-06,1,28633.11,237,2,1,2,5,At Risk
CUST6974,2026-06-27,9,50603.12,4,4,4,3,11,Champions
CUST6975,2026-05-15,15,101637.20999999999,47,4,4,4,12,Champions
CUST6976,2026-04-05,5,48474.46,87,3,3,3,9,Loyal Customers
CUST6977,2025-10-18,4,47465.07,256,2,2,3,7,Potential Loyalists
CUST6978,2026-02-13,5,56096.99,138,2,3,3,8,Loyal Customers
CUST6979,2025-07-28,3,31150.61,338,1,2,2,5,At Risk
CUST6980,2026-01-03,9,55928.060000000005,179,2,4,3,9,Loyal Customers
CUST6981,2025-08-21,3,47082.21,314,1,2,3,6,Potential Loyalists
CUST6982,2026-06-01,5,58518.6,30,4,3,3,10,Champions
CUST6983,2024-03-04,1,28700.89,849,1,1,2,4,At Risk
CUST6984,2026-05-17,1,4900.78,45,4,1,1,6,Potential Loyalists
CUST6985,2026-06-01,14,137285.03,30,4,4,4,12,Champions
CUST6986,2026-06-30,8,99361.67,1,4,4,4,12,Champions
CUST6987,2026-01-30,11,55102.92,152,2,4,3,9,Loyal Customers
CUST6988,2026-04-23,2,28132.49,69,3,1,2,6,Potential Loyalists
CUST6989,2024-07-25,1,366.34,706,1,1,1,3,Lost / Churned
CUST6990,2026-05-11,14,129348.8,51,4,4,4,12,Champions
CUST6991,2026-05-31,2,18847.18,31,4,1,1,6,Potential Loyalists
CUST6992,2026-06-30,5,58839.79,1,4,3,3,10,Champions
CUST6993,2025-02-04,1,5845.36,512,1,1,1,3,Lost / Churned
CUST6994,2025-03-05,6,67081.58,483,1,3,3,7,Potential Loyalists
CUST6995,2025-10-18,2,21828.41,256,2,1,1,4,At Risk
CUST6996,2025-08-15,3,52478.25,320,1,2,3,6,Potential Loyalists
CUST6997,2026-01-20,3,33275.57,162,2,2,2,6,Potential Loyalists
CUST6998,2024-04-11,1,5762.0,811,1,1,1,3,Lost / Churned
CUST6999,2025-11-04,1,4962.16,239,2,1,1,4,At Risk
CUST7000,2026-05-03,9,77286.26,59,3,4,4,11,Champions
CUST7001,2025-03-04,7,65907.16,484,1,4,3,8,Loyal Customers
CUST7002,2024-12-26,5,64797.22,552,1,3,3,7,Potential Loyalists
CUST7003,2025-11-27,5,41050.92,216,2,3,2,7,Potential Loyalists
CUST7004,2026-06-20,7,57496.59,11,4,4,3,11,Champions
CUST7005,2026-01-04,6,98604.82,178,2,3,4,9,Loyal Customers
CUST7006,2025-05-30,4,48606.2,397,1,2,3,6,Potential Loyalists
CUST7007,2026-05-09,6,34104.74,53,4,3,2,9,Loyal Customers
CUST7008,2026-05-23,4,55904.759999999995,39,4,2,3,9,Loyal Customers
CUST7009,2026-02-08,6,44670.54,143,2,3,3,8,Loyal Customers
CUST7010,2026-03-19,7,92965.12,104,3,4,4,11,Champions
CUST7011,2024-09-13,1,5683.57,656,1,1,1,3,Lost / Churned
CUST7012,2026-04-05,1,14319.56,87,3,1,1,5,At Risk
CUST7013,2025-10-03,3,22991.079999999998,271,2,2,1,5,At Risk
CUST7014,2026-01-10,5,29623.61,172,2,3,2,7,Potential Loyalists
CUST7015,2026-06-06,13,147208.25,25,4,4,4,12,Champions
CUST7016,2025-10-12,4,31764.72,262,2,2,2,6,Potential Loyalists
CUST7017,2025-10-05,1,2958.47,269,2,1,1,4,At Risk
CUST7018,2026-05-07,2,20927.13,55,3,1,1,5,At Risk
CUST7019,2026-04-18,8,77386.65,74,3,4,4,11,Champions
CUST7020,2025-11-27,2,27351.449999999997,216,2,1,2,5,At Risk
CUST7021,2026-04-19,8,81059.95999999999,73,3,4,4,11,Champions
CUST7022,2026-04-20,3,29682.92,72,3,2,2,7,Potential Loyalists
CUST7023,2025-06-05,1,18153.01,391,1,1,1,3,Lost / Churned
CUST7024,2026-05-19,13,122516.29,43,4,4,4,12,Champions
CUST7025,2024-08-29,1,9152.32,671,1,1,1,3,Lost / Churned
CUST7026,2025-11-20,9,118403.09,223,2,4,4,10,Champions
CUST7027,2026-05-21,7,46879.85,41,4,4,3,11,Champions
CUST7028,2026-02-03,6,98526.07,148,2,3,4,9,Loyal Customers
CUST7029,2026-06-07,7,65405.83,24,4,4,3,11,Champions
CUST7030,2026-02-10,8,49893.13,141,2,4,3,9,Loyal Customers
CUST7031,2026-04-14,6,60622.61,78,3,3,3,9,Loyal Customers
CUST7032,2026-06-06,13,161561.94,25,4,4,4,12,Champions
CUST7033,2026-05-03,9,140902.17,59,3,4,4,11,Champions
CUST7034,2025-08-28,7,39307.54,307,1,4,2,7,Potential Loyalists
CUST7035,2025-07-23,2,20512.86,343,1,1,1,3,Lost / Churned
CUST7036,2025-05-17,2,19555.219999999998,410,1,1,1,3,Lost / Churned
CUST7037,2024-06-30,2,9597.33,731,1,1,1,3,Lost / Churned
CUST7038,2025-04-09,3,38408.7,448,1,2,2,5,At Risk
CUST7039,2025-03-27,1,23857.92,461,1,1,1,3,Lost / Churned
CUST7040,2025-12-25,5,82595.28,188,2,3,4,9,Loyal Customers
CUST7041,2026-06-20,5,53273.1,11,4,3,3,10,Champions
CUST7042,2026-06-17,7,100492.58,14,4,4,4,12,Champions
CUST7043,2026-04-03,2,9020.26,89,3,1,1,5,At Risk
CUST7044,2026-04-05,6,52320.619999999995,87,3,3,3,9,Loyal Customers
CUST7045,2025-07-02,1,2364.82,364,1,1,1,3,Lost / Churned
CUST7046,2024-07-31,3,38360.13,700,1,2,2,5,At Risk
CUST7047,2024-12-23,4,45359.810000000005,555,1,2,3,6,Potential Loyalists
CUST7048,2026-02-13,3,27632.370000000003,138,2,2,2,6,Potential Loyalists
CUST7049,2024-04-05,3,25970.22,817,1,2,2,5,At Risk
CUST7050,2025-11-15,4,37803.22,228,2,2,2,6,Potential Loyalists
CUST7051,2026-01-22,6,40200.54,160,2,3,2,7,Potential Loyalists
CUST7052,2025-12-11,7,77945.68,202,2,4,4,10,Champions
CUST7053,2025-08-24,6,29368.56,311,1,3,2,6,Potential Loyalists
CUST7054,2026-04-19,5,39550.060000000005,73,3,3,2,8,Loyal Customers
CUST7055,2026-04-25,1,18233.76,67,3,1,1,5,At Risk
CUST7056,2025-06-10,5,50047.56,386,1,3,3,7,Potential Loyalists
CUST7057,2026-02-13,1,8644.9,138,2,1,1,4,At Risk
CUST7058,2025-10-18,3,18505.6,256,2,2,1,5,At Risk
CUST7059,2026-01-02,2,30533.510000000002,180,2,1,2,5,At Risk
CUST7060,2024-09-27,1,4882.52,642,1,1,1,3,Lost / Churned
CUST7061,2026-03-07,7,54324.77,116,3,4,3,10,Champions
CUST7062,2026-06-13,5,46476.54,18,4,3,3,10,Champions
CUST7063,2025-04-17,4,20335.23,440,1,2,1,4,At Risk
CUST7064,2025-09-01,6,55233.649999999994,303,1,3,3,7,Potential Loyalists
CUST7065,2026-06-13,4,14769.65,18,4,2,1,7,Potential Loyalists
CUST7066,2025-01-11,3,9325.11,536,1,2,1,4,At Risk
CUST7067,2024-08-28,1,26474.96,672,1,1,2,4,At Risk
CUST7068,2026-04-24,14,144320.92,68,3,4,4,11,Champions
CUST7069,2026-01-28,5,35290.89,154,2,3,2,7,Potential Loyalists
CUST7070,2025-11-04,4,77412.84999999999,239,2,2,4,8,Loyal Customers
CUST7071,2026-03-15,7,43257.84,108,3,4,2,9,Loyal Customers
CUST7072,2026-06-05,3,10566.43,26,4,2,1,7,Potential Loyalists
CUST7073,2026-06-13,9,80340.83,18,4,4,4,12,Champions
CUST7074,2025-12-18,5,42815.55,195,2,3,2,7,Potential Loyalists
CUST7075,2026-03-15,4,59773.01,108,3,2,3,8,Loyal Customers
CUST7076,2025-11-28,6,100809.20999999999,215,2,3,4,9,Loyal Customers
CUST7077,2026-04-11,8,36044.380000000005,81,3,4,2,9,Loyal Customers
CUST7078,2026-05-17,11,70607.20999999999,45,4,4,3,11,Champions
CUST7079,2024-08-31,2,14000.71,669,1,1,1,3,Lost / Churned
CUST7080,2025-08-13,5,47402.149999999994,322,1,3,3,7,Potential Loyalists
CUST7081,2026-02-22,2,15830.92,129,3,1,1,5,At Risk
CUST7082,2024-12-12,4,40399.229999999996,566,1,2,2,5,At Risk
CUST7083,2026-05-26,6,74275.53,36,4,3,4,11,Champions
CUST7084,2025-10-28,1,18157.72,246,2,1,1,4,At Risk
CUST7085,2025-01-15,2,36016.56,532,1,1,2,4,At Risk
CUST7086,2025-08-08,5,73251.88,327,1,3,4,8,Loyal Customers
CUST7087,2025-02-07,4,53346.090000000004,509,1,2,3,6,Potential Loyalists
CUST7088,2026-02-26,7,59675.36,125,3,4,3,10,Champions
CUST7089,2026-02-14,2,9095.8,137,2,1,1,4,At Risk
CUST7090,2025-01-13,3,57562.61,534,1,2,3,6,Potential Loyalists
CUST7091,2026-03-23,1,20423.36,100,3,1,1,5,At Risk
CUST7092,2026-06-20,3,13312.89,11,4,2,1,7,Potential Loyalists
CUST7093,2026-06-17,6,75971.76,14,4,3,4,11,Champions
CUST7094,2026-03-27,7,99892.51999999999,96,3,4,4,11,Champions
CUST7095,2026-01-14,2,27058.65,168,2,1,2,5,At Risk
CUST7096,2025-12-14,6,90378.56,199,2,3,4,9,Loyal Customers
CUST7097,2025-10-20,6,55270.32,254,2,3,3,8,Loyal Customers
CUST7098,2026-06-03,7,57115.909999999996,28,4,4,3,11,Champions
CUST7099,2026-02-02,3,8909.789999999999,149,2,2,1,5,At Risk
CUST7100,2025-05-08,1,4048.06,419,1,1,1,3,Lost / Churned
CUST7101,2026-04-13,5,40823.27,79,3,3,2,8,Loyal Customers
CUST7102,2024-10-10,2,27778.27,629,1,1,2,4,At Risk
CUST7103,2026-05-24,7,40989.3,38,4,4,2,10,Champions
CUST7104,2025-05-09,1,5131.14,418,1,1,1,3,Lost / Churned
CUST7105,2024-11-24,1,504.9,584,1,1,1,3,Lost / Churned
CUST7106,2024-10-19,4,46998.67,620,1,2,3,6,Potential Loyalists
CUST7107,2026-04-07,3,42891.96,85,3,2,2,7,Potential Loyalists
CUST7108,2026-05-06,13,153509.15,56,3,4,4,11,Champions
CUST7109,2026-06-24,6,45454.22,7,4,3,3,10,Champions
CUST7110,2026-05-25,3,41626.36,37,4,2,2,8,Loyal Customers
CUST7111,2025-11-01,4,21022.6,242,2,2,1,5,At Risk
CUST7112,2025-09-09,3,14677.05,295,1,2,1,4,At Risk
CUST7113,2026-04-04,12,163078.66,88,3,4,4,11,Champions
CUST7114,2025-09-20,5,53327.93,284,2,3,3,8,Loyal Customers
CUST7115,2026-06-17,10,110839.59999999999,14,4,4,4,12,Champions
CUST7116,2025-02-17,2,7648.94,499,1,1,1,3,Lost / Churned
CUST7117,2026-03-27,2,16679.16,96,3,1,1,5,At Risk
CUST7118,2026-06-30,8,72758.18000000001,1,4,4,4,12,Champions
CUST7119,2026-03-15,3,25129.07,108,3,2,2,7,Potential Loyalists
CUST7120,2026-06-27,4,12939.52,4,4,2,1,7,Potential Loyalists
CUST7121,2026-06-18,5,73807.92,13,4,3,4,11,Champions
CUST7122,2026-06-22,12,166069.45,9,4,4,4,12,Champions
CUST7123,2026-06-22,9,50366.5,9,4,4,3,11,Champions
CUST7124,2026-05-12,8,104636.59,50,4,4,4,12,Champions
CUST7125,2026-05-11,9,124719.56,51,4,4,4,12,Champions
CUST7126,2026-05-08,6,32554.420000000002,54,4,3,2,9,Loyal Customers
CUST7127,2025-07-11,2,36814.67,355,1,1,2,4,At Risk
CUST7128,2026-04-04,3,24683.58,88,3,2,1,6,Potential Loyalists
CUST7129,2025-09-28,8,97197.35,276,2,4,4,10,Champions
CUST7130,2026-04-14,9,79785.65,78,3,4,4,11,Champions
CUST7131,2026-04-23,6,82011.9,69,3,3,4,10,Champions
CUST7132,2026-04-09,3,14489.89,83,3,2,1,6,Potential Loyalists
CUST7133,2025-08-23,3,39511.03,312,1,2,2,5,At Risk
CUST7134,2026-04-05,5,34400.270000000004,87,3,3,2,8,Loyal Customers
CUST7135,2025-06-05,2,13000.619999999999,391,1,1,1,3,Lost / Churned
CUST7136,2025-12-30,3,36348.380000000005,183,2,2,2,6,Potential Loyalists
CUST7137,2025-08-10,5,50097.54,325,1,3,3,7,Potential Loyalists
CUST7138,2026-04-05,6,106304.2,87,3,3,4,10,Champions
CUST7139,2026-05-19,2,31402.629999999997,43,4,1,2,7,Potential Loyalists
CUST7140,2026-06-12,12,105433.42,19,4,4,4,12,Champions
CUST7141,2026-04-20,6,43964.979999999996,72,3,3,2,8,Loyal Customers
CUST7142,2026-04-12,10,148160.42,80,3,4,4,11,Champions
CUST7143,2026-06-10,7,62946.77,21,4,4,3,11,Champions
CUST7144,2026-03-21,6,33287.93,102,3,3,2,8,Loyal Customers
CUST7145,2026-05-05,6,52456.57,57,3,3,3,9,Loyal Customers
CUST7146,2025-12-14,7,57890.479999999996,199,2,4,3,9,Loyal Customers
CUST7147,2026-03-11,3,31400.73,112,3,2,2,7,Potential Loyalists
CUST7148,2026-02-25,3,47364.689999999995,126,3,2,3,8,Loyal Customers
CUST7149,2026-06-28,3,34310.05,3,4,2,2,8,Loyal Customers
CUST7150,2026-03-03,4,58694.54000000001,120,3,2,3,8,Loyal Customers
CUST7151,2026-06-20,6,69764.64,11,4,3,3,10,Champions
CUST7152,2026-06-13,11,79980.87,18,4,4,4,12,Champions
CUST7153,2025-06-12,1,8211.76,384,1,1,1,3,Lost / Churned
CUST7154,2026-05-04,9,70216.9,58,3,4,3,10,Champions
CUST7155,2026-06-27,3,68472.04000000001,4,4,2,3,9,Loyal Customers
CUST7156,2026-01-20,5,80328.92,162,2,3,4,9,Loyal Customers
CUST7157,2026-03-25,6,71121.06,98,3,3,4,10,Champions
CUST7158,2025-12-27,2,3720.89,186,2,1,1,4,At Risk
CUST7159,2026-02-20,6,35453.77,131,3,3,2,8,Loyal Customers
CUST7160,2025-01-20,5,46102.99,527,1,3,3,7,Potential Loyalists
CUST7161,2026-05-19,5,43570.18,43,4,3,2,9,Loyal Customers
CUST7162,2025-11-21,3,24662.95,222,2,2,1,5,At Risk
CUST7163,2026-03-26,2,20817.94,97,3,1,1,5,At Risk
CUST7164,2026-03-09,2,3585.1800000000003,114,3,1,1,5,At Risk
CUST7165,2026-04-09,9,57744.73,83,3,4,3,10,Champions
CUST7166,2026-04-23,6,51649.13,69,3,3,3,9,Loyal Customers
CUST7167,2026-03-14,6,102061.67,109,3,3,4,10,Champions
CUST7168,2026-06-15,4,13670.05,16,4,2,1,7,Potential Loyalists
CUST7169,2026-04-12,3,31973.300000000003,80,3,2,2,7,Potential Loyalists
CUST7170,2025-07-13,5,64137.020000000004,353,1,3,3,7,Potential Loyalists
CUST7171,2025-11-05,4,31544.309999999998,238,2,2,2,6,Potential Loyalists
CUST7172,2026-05-23,3,49120.44,39,4,2,3,9,Loyal Customers
CUST7173,2026-06-14,14,139679.07,17,4,4,4,12,Champions
CUST7174,2026-02-15,3,28729.010000000002,136,3,2,2,7,Potential Loyalists
CUST7175,2025-04-21,3,39084.21,436,1,2,2,5,At Risk
CUST7176,2026-04-16,7,47717.06,76,3,4,3,10,Champions
CUST7177,2025-10-20,3,23288.43,254,2,2,1,5,At Risk
CUST7178,2026-03-17,4,28863.3,106,3,2,2,7,Potential Loyalists
CUST7179,2026-02-28,5,30189.78,123,3,3,2,8,Loyal Customers
CUST7180,2025-09-23,5,54582.19,281,2,3,3,8,Loyal Customers
CUST7181,2025-11-18,2,30795.079999999998,225,2,1,2,5,At Risk
CUST7182,2025-10-01,5,42056.3,273,2,3,2,7,Potential Loyalists
CUST7183,2026-03-16,2,21449.489999999998,107,3,1,1,5,At Risk
CUST7184,2026-04-08,5,32721.19,84,3,3,2,8,Loyal Customers
CUST7185,2025-08-26,8,69505.04,309,1,4,3,8,Loyal Customers
CUST7186,2026-05-03,6,41931.33,59,3,3,2,8,Loyal Customers
CUST7187,2026-04-10,11,112028.12,82,3,4,4,11,Champions
CUST7188,2026-03-07,3,16167.89,116,3,2,1,6,Potential Loyalists
CUST7189,2026-04-14,3,21715.23,78,3,2,1,6,Potential Loyalists
CUST7190,2026-03-02,14,132696.71,121,3,4,4,11,Champions
CUST7191,2026-01-06,3,25031.41,176,2,2,2,6,Potential Loyalists
CUST7192,2026-06-17,5,19815.65,14,4,3,1,8,Loyal Customers
CUST7193,2026-05-07,3,13734.31,55,3,2,1,6,Potential Loyalists
CUST7194,2025-04-08,2,11339.09,449,1,1,1,3,Lost / Churned
CUST7195,2026-03-31,10,96390.84,92,3,4,4,11,Champions
CUST7196,2026-04-03,9,96760.51,89,3,4,4,11,Champions
CUST7197,2024-05-22,1,23411.92,770,1,1,1,3,Lost / Churned
CUST7198,2026-06-17,5,43557.71,14,4,3,2,9,Loyal Customers
CUST7199,2025-08-27,3,56777.18,308,1,2,3,6,Potential Loyalists
CUST7200,2024-08-16,2,22175.09,684,1,1,1,3,Lost / Churned
CUST7201,2026-04-10,6,50267.69,82,3,3,3,9,Loyal Customers
CUST7202,2025-10-19,4,32686.17,255,2,2,2,6,Potential Loyalists
CUST7203,2026-05-14,5,40948.479999999996,48,4,3,2,9,Loyal Customers
CUST7204,2025-10-20,3,9256.1,254,2,2,1,5,At Risk
CUST7205,2026-06-23,10,92698.85,8,4,4,4,12,Champions
CUST7206,2026-06-29,10,144553.51,2,4,4,4,12,Champions
CUST7207,2026-06-22,4,31806.109999999997,9,4,2,2,8,Loyal Customers
CUST7208,2026-03-31,10,133890.17,92,3,4,4,11,Champions
CUST7209,2026-03-14,3,31524.65,109,3,2,2,7,Potential Loyalists
CUST7210,2026-05-18,4,46586.8,44,4,2,3,9,Loyal Customers
CUST7211,2026-03-18,5,52378.2,105,3,3,3,9,Loyal Customers
CUST7212,2025-08-20,4,48822.84,315,1,2,3,6,Potential Loyalists
CUST7213,2026-05-21,2,31759.83,41,4,1,2,7,Potential Loyalists
CUST7214,2026-06-15,2,12266.82,16,4,1,1,6,Potential Loyalists
CUST7215,2026-04-19,6,57898.88,73,3,3,3,9,Loyal Customers
CUST7216,2025-12-22,3,11157.47,191,2,2,1,5,At Risk
CUST7217,2024-04-03,1,9527.49,819,1,1,1,3,Lost / Churned
CUST7218,2025-11-24,5,37517.259999999995,219,2,3,2,7,Potential Loyalists
CUST7219,2026-03-02,7,93658.86,121,3,4,4,11,Champions
CUST7220,2026-06-11,15,183085.16,20,4,4,4,12,Champions
CUST7221,2025-12-19,5,37427.37,194,2,3,2,7,Potential Loyalists
CUST7222,2026-02-04,7,45174.22,147,2,4,3,9,Loyal Customers
CUST7223,2026-03-08,5,42429.27,115,3,3,2,8,Loyal Customers
CUST7224,2026-01-18,5,88574.10999999999,164,2,3,4,9,Loyal Customers
CUST7225,2025-09-12,2,6160.3099999999995,292,1,1,1,3,Lost / Churned
CUST7226,2025-12-04,10,80139.25,209,2,4,4,10,Champions
CUST7227,2026-03-08,4,31858.89,115,3,2,2,7,Potential Loyalists
CUST7228,2026-03-03,5,70659.79,120,3,3,3,9,Loyal Customers
CUST7229,2026-01-22,4,52407.57,160,2,2,3,7,Potential Loyalists
CUST7230,2026-03-27,5,33716.4,96,3,3,2,8,Loyal Customers
CUST7231,2025-09-09,7,89379.22,295,1,4,4,9,Loyal Customers
CUST7232,2026-06-06,4,49942.33,25,4,2,3,9,Loyal Customers
CUST7233,2026-05-20,5,34249.869999999995,42,4,3,2,9,Loyal Customers
CUST7234,2024-06-30,3,26491.52,731,1,2,2,5,At Risk
CUST7235,2026-02-15,3,43745.58,136,3,2,2,7,Potential Loyalists
CUST7236,2025-02-01,2,4085.8199999999997,515,1,1,1,3,Lost / Churned
CUST7237,2026-06-29,5,33074.63,2,4,3,2,9,Loyal Customers
CUST7238,2025-12-15,7,67629.03,198,2,4,3,9,Loyal Customers
CUST7239,2026-03-26,8,80179.85,97,3,4,4,11,Champions
CUST7240,2026-06-06,7,44733.32,25,4,4,3,11,Champions
CUST7241,2026-02-22,3,21904.89,129,3,2,1,6,Potential Loyalists
CUST7242,2026-04-27,2,6048.02,65,3,1,1,5,At Risk
CUST7243,2025-10-09,3,39979.14,265,2,2,2,6,Potential Loyalists
CUST7244,2026-04-29,10,72615.54,63,3,4,4,11,Champions
CUST7245,2025-11-20,4,34546.28,223,2,2,2,6,Potential Loyalists
CUST7246,2026-04-04,5,61530.78999999999,88,3,3,3,9,Loyal Customers
CUST7247,2026-02-13,5,57853.27,138,2,3,3,8,Loyal Customers
CUST7248,2025-05-11,1,7018.42,416,1,1,1,3,Lost / Churned
CUST7249,2025-07-22,4,24123.75,344,1,2,1,4,At Risk
CUST7250,2025-03-12,4,32040.42,476,1,2,2,5,At Risk
CUST7251,2026-04-27,3,50095.75,65,3,2,3,8,Loyal Customers
CUST7252,2026-05-11,5,30836.07,51,4,3,2,9,Loyal Customers
CUST7253,2026-01-04,5,22665.56,178,2,3,1,6,Potential Loyalists
CUST7254,2026-04-22,5,40328.88,70,3,3,2,8,Loyal Customers
CUST7255,2025-11-21,5,21679.02,222,2,3,1,6,Potential Loyalists
CUST7256,2026-04-18,7,89151.20999999999,74,3,4,4,11,Champions
CUST7257,2026-04-04,5,40978.16,88,3,3,2,8,Loyal Customers
CUST7258,2026-01-12,7,69239.01,170,2,4,3,9,Loyal Customers
CUST7259,2026-05-26,6,43071.03,36,4,3,2,9,Loyal Customers
CUST7260,2025-08-01,1,24497.71,334,1,1,1,3,Lost / Churned
