customer_id,city,signup_date,age,gender
CUST7909,Ahmedabad,2023-09-28,47,Male
CUST7910,Kolkata,2025-06-26,36,Male
CUST7911,Chennai,2023-02-06,45,Male
CUST7912,Hyderabad,2024-02-14,48,Female
CUST7913,Ahmedabad,2024-11-06,31,Male
CUST7914,Pune,2025-03-10,59,Female
CUST7915,Pune,2025-10-13,40,Male
CUST7916,Kolkata,2025-09-17,41,Male
CUST7917,Ahmedabad,2025-08-25,46,Female
CUST7918,Kolkata,2025-10-12,26,Female
CUST7919,Bengaluru,2024-09-01,27,Female
CUST7920,Chennai,2023-10-25,30,Female
CUST7921,Chennai,2025-03-02,21,Female
CUST7922,Bengaluru,2025-04-27,28,Male
CUST7923,Kolkata,2023-06-13,47,Male
CUST7924,Mumbai,2024-11-06,23,Female
CUST7925,Pune,2024-04-18,56,Male
CUST7926,Pune,2024-08-04,48,Male
CUST7927,Mumbai,2025-11-23,26,Male
CUST7928,Hyderabad,2023-12-02,40,Female
CUST7929,Pune,2025-08-18,29,Male
CUST7930,Bengaluru,2024-10-16,54,Male
CUST7931,Mumbai,2024-10-09,59,Female
CUST7932,Pune,2023-10-02,49,Female
CUST7933,Mumbai,2023-03-12,56,Male
CUST7934,Delhi,2025-06-04,22,Female
CUST7935,Kolkata,2024-06-13,24,Female
CUST7936,Hyderabad,2025-01-10,46,Female
CUST7937,Ahmedabad,2024-06-12,47,Male
CUST7938,Chennai,2024-10-17,29,Male
CUST7939,Kolkata,2024-02-24,50,Female
CUST7940,Hyderabad,2024-01-06,18,Male
CUST7941,Kolkata,2023-08-03,33,Female
CUST7942,Pune,2025-09-21,21,Male
CUST7943,Kolkata,2025-08-17,38,Female
CUST7944,Hyderabad,2023-11-29,56,Female
CUST7945,Pune,2024-06-02,25,Female
CUST7946,Delhi,2024-06-14,25,Female
CUST7947,Pune,2025-01-20,19,Male
CUST7948,Chennai,2023-08-22,48,Female
CUST7949,Bengaluru,2023-07-28,33,Male
CUST7950,Delhi,2025-09-15,19,Male
CUST7951,Chennai,2023-07-20,34,Female
CUST7952,Ahmedabad,2025-03-15,55,Female
CUST7953,Hyderabad,2024-11-20,34,Male
CUST7954,Delhi,2023-10-27,36,Male
CUST7955,Mumbai,2025-02-23,34,Male
CUST7956,Pune,2023-11-19,44,Male
CUST7957,Pune,2025-07-04,29,Female
CUST7958,Hyderabad,2024-09-28,27,Female
CUST7959,Chennai,2023-10-14,22,Female
CUST7960,Mumbai,2023-01-21,21,Male
CUST7961,Kolkata,2023-12-02,18,Female
CUST7962,Kolkata,2024-01-02,20,Male
CUST7963,Mumbai,2025-01-09,30,Male
CUST7964,Chennai,2024-03-27,54,Female
CUST7965,Chennai,2025-06-09,36,Male
CUST7966,Pune,2025-08-30,26,Male
CUST7967,Pune,2023-06-11,37,Female
CUST7968,Chennai,2025-07-19,54,Female
CUST7969,Chennai,2023-09-11,31,Male
CUST7970,Kolkata,2025-11-03,32,Male
CUST7971,Mumbai,2023-09-15,28,Female
CUST7972,Mumbai,2023-10-18,54,Female
CUST7973,Delhi,2025-04-04,26,Female
CUST7974,Hyderabad,2023-12-30,33,Male
CUST7975,Bengaluru,2024-08-15,19,Male
CUST7976,Mumbai,2024-07-14,59,Female
CUST7977,Hyderabad,2023-06-26,51,Male
CUST7978,Chennai,2024-09-20,21,Male
CUST7979,Kolkata,2025-06-26,41,Male
CUST7980,Ahmedabad,2025-09-16,49,Male
CUST7981,Bengaluru,2025-01-04,43,Male
CUST7982,Pune,2024-03-13,24,Male
CUST7983,Pune,2024-01-03,40,Male
CUST7984,Mumbai,2024-07-16,47,Male
CUST7985,Pune,2025-04-07,46,Male
CUST7986,Delhi,2023-06-08,27,Female
CUST7987,Ahmedabad,2024-07-17,29,Female
CUST7988,Hyderabad,2023-03-02,33,Male
CUST7989,Ahmedabad,2023-10-18,45,Male
CUST7990,Delhi,2023-01-03,34,Male
CUST7991,Mumbai,2023-11-01,28,Male
CUST7992,Pune,2023-11-30,24,Female
CUST7993,Bengaluru,2025-11-27,53,Female
CUST7994,Pune,2024-05-08,41,Male
CUST7995,Hyderabad,2024-09-15,35,Male
CUST7996,Hyderabad,2023-03-03,28,Male
CUST7997,Pune,2025-11-11,39,Female
CUST7998,Hyderabad,2024-12-26,36,Female
CUST7999,Chennai,2023-09-05,37,Female
